time,seconds_elapsed,z,y,x,z,y,x
1.76967E+18,29.84369897,0.03710545,0.005895634,-0.040495019,0.000784867,0.000231201,-0.001091856
1.76967E+18,29.85368726,0.020187048,0.011850305,-0.049415846,0.00109918,-0.000757974,0.000221211
1.76967E+18,29.86367627,0.017626842,0.005886574,-0.045063569,0.000702103,-0.001981164,-0.000564155
1.76967E+18,29.87366431,0.000541267,-0.003679711,-0.039900487,0.000145087,-0.003456614,0.00111832
1.76967E+18,29.88365308,0.016980361,-0.013449264,-0.023808526,-0.000924972,-0.002002795,0.001347618
1.76967E+18,29.89364111,0.010683307,0.000564648,-0.023208807,-0.001311559,-0.001925625,-0.000428664
1.76967E+18,29.90363013,0.009182839,3.8067E-05,-0.043499754,-0.000401557,-0.000598306,0.001878166
1.76967E+18,29.91361914,0.023401918,-0.000706614,-0.037878553,0.001440842,2.74394E-05,0.001394198
1.76967E+18,29.92360718,0.008750877,-0.000399302,-0.035913536,0.000726316,-0.00021837,0.000727609
1.76967E+18,29.93359619,0.018625205,0.002859043,-0.043886926,0.000251595,-0.001574187,-0.000859237
1.76967E+18,29.94358423,0.019672669,0.003478709,-0.033047991,-0.000770526,-0.000786957,0.001537875
1.76967E+18,29.953573,0.010399813,-0.012636706,-0.042650736,-0.000288397,-0.000141144,0.00133451
1.76967E+18,29.96356104,0.025369419,0.001814867,-0.031574265,0.000781128,-0.000680435,0.000666057
1.76967E+18,29.97355029,0.015045593,0.005781944,-0.0525624,0.00087263,-0.001010709,-3.95896E-05
1.76967E+18,29.98353809,0.027619828,0.001620806,-0.035448038,0.001157322,-0.000424547,0.000305023
1.76967E+18,29.9935271,0.014458149,0.0057487,-0.035878465,0.000174452,-0.00028186,0.000920836
1.76967E+18,30.00351489,0.021344401,0.013869389,-0.035374973,-0.000241801,-5.46926E-05,-0.001093846
1.76967E+18,30.01350415,0.025695582,0.008113164,-0.036867988,-0.000508161,0.003577521,0.002178347
1.76967E+18,30.02349219,-0.011207038,-0.002566928,-0.045473976,0.001148059,0.003347957,0.002862779
1.76967E+18,30.03348145,-0.00698036,0.009857085,-0.041956543,0.000791801,0.001596174,0.0008748
1.76967E+18,30.04346924,0.030749359,0.005161474,-0.039265039,-0.000553628,0.001566347,-0.000270359
1.76967E+18,30.05345801,0.017741408,-0.003317673,-0.042726212,0.000329235,0.00174359,-0.000105752
1.76967E+18,30.06344727,0.025092356,0.004631825,-0.047484293,0.001089301,0.002117764,0.000231404
1.76967E+18,30.0734353,0.015075989,-0.005958397,-0.04483524,-0.000610442,-0.000129,-0.000511237
1.76967E+18,30.08342407,0.02479425,0.009926935,-0.042350145,-0.000695929,-0.001435813,-0.000328012
1.76967E+18,30.09341187,0.036306993,0.01236388,-0.045841714,0.00023398,-0.000881695,-0.000443828
1.76967E+18,30.10340112,0.021953473,0.005398936,-0.034128187,-0.00092556,-0.000598867,-0.000205475
1.76967E+18,30.11338916,0.009229601,-0.00072868,-0.0296753,0.001065148,0.000112025,-0.00059454
1.76967E+18,30.12337793,0.022998598,0.000441095,-0.042242812,-0.000488541,0.000936806,-0.000279754
1.76967E+18,30.13336621,0.026143911,0.000116977,-0.039989481,-0.000640679,-4.94345E-05,0.001400273
1.76967E+18,30.14335522,0.013587796,-0.002883885,-0.04536679,0.000102343,0.000740193,0.000884952
1.76967E+18,30.15334302,0.009116788,0.005927344,-0.047566126,0.000310874,-0.000367932,0.000716669
1.76967E+18,30.16333228,0.017492402,0.00394808,-0.051063467,0.000606485,0.000791342,0.000471658
1.76967E+18,30.17332007,0.02124854,0.004453838,-0.039468672,0.001062099,-0.000390143,0.001210631
1.76967E+18,30.18330908,0.022918519,0.00320223,-0.044187225,0.000471942,0.000794165,0.002373368
1.76967E+18,30.19329712,0.013954876,-0.004245894,-0.049223611,0.000387599,0.000388016,0.001971598
1.76967E+18,30.20328613,0.018902853,0.005614479,-0.043613151,-0.000153556,-0.00013929,-0.000949623
1.76967E+18,30.21327417,0.026976854,0.008893501,-0.043825332,0.000966653,-7.64767E-05,0.001221996
1.76967E+18,30.22326318,0.021748306,-0.00640446,-0.037193785,-0.001661088,0.001140322,0.001455556
1.76967E+18,30.2332522,0.030152562,-0.001568199,-0.03210618,-0.001309123,-0.000601232,0.000968148
1.76967E+18,30.24324023,0.018043022,0.000907105,-0.051055138,-0.001079825,0.000884812,7.17279E-05
1.76967E+18,30.253229,0.031828386,0.000544847,-0.033285599,0.001390812,0.001028459,0.001345756
1.76967E+18,30.26321704,0.018233576,-0.003517726,-0.038441155,0.001238213,-0.000106314,0.001929787
1.76967E+18,30.27320605,-0.002700491,0.004080767,-0.042320846,0.000389196,-0.000475096,0.000399007
1.76967E+18,30.28319434,0.00837503,-0.003901318,-0.046526627,-0.001266224,-0.000548333,-0.001608483
1.76967E+18,30.29318311,0.021692776,0.001350319,-0.041428939,0.00206087,-0.00018887,0.00073898
1.76967E+18,30.3031709,0.018398996,0.003430924,-0.026342429,0.000187603,-0.000682621,-0.000271956
1.76967E+18,30.31316016,-0.003002104,0.005516864,-0.042680108,-0.000915326,0.001018979,0.001435935
1.76967E+18,30.32314819,0.020665187,0.00290785,-0.034982466,0.001568605,8.15464E-05,0.001226344
1.76967E+18,30.33313721,0.020064298,-0.00283537,-0.051803106,-0.00042109,-0.001865827,0.000664588
1.76967E+18,30.343125,0.030091187,0.003515899,-0.055141676,-6.44926E-05,-0.001435194,0.000202796
1.76967E+18,30.35311426,0.021245033,-7.26268E-05,-0.038982934,0.000158479,-0.00211774,0.000935726
1.76967E+18,30.36310205,0.017511107,0.011721271,-0.040692953,-0.000404779,-0.000940623,0.001916569
1.76967E+18,30.37309131,0.008076923,-0.005279402,-0.024056729,-0.000798377,-0.000361527,0.001700302
1.76967E+18,30.38307935,0.015564649,0.00194054,-0.042337432,0.001352126,-0.000359396,0.001111477
1.76967E+18,30.39306812,0.013329437,0.008385405,-0.045947001,3.34507E-05,-0.000795382,0.001281432
1.76967E+18,30.40305737,0.014074703,0.002653583,-0.058870853,0.000265678,-2.83913E-05,0.000126685
1.76967E+18,30.41304517,0.017218846,-0.004964929,-0.046576239,-0.001726793,-0.001540254,0.000283558
1.76967E+18,30.42303394,0.023498364,0.003183818,-0.040543023,-0.000363521,-0.001524009,-2.13736E-05
1.76967E+18,30.43302197,0.020635961,0.004571984,-0.043379342,-2.27073E-05,-0.001975564,-0.000412137
1.76967E+18,30.44301123,0.015839374,0.011277765,-0.031793972,-0.00068903,-0.000413354,-0.000821998
1.76967E+18,30.45299927,0.008359832,0.005705957,-0.044224342,-0.00057398,0.000352412,0.001575109
1.76967E+18,30.46298828,0.005828852,-0.001894289,-0.041348129,0.00085667,-0.000324564,-0.000360476
1.76967E+18,30.47297607,0.006118191,-0.000550985,-0.040986967,-0.000290114,-0.001254716,0.000398824
1.76967E+18,30.48296509,0.010322072,-0.00607479,-0.052182753,0.000601779,0.000417749,0.002002846
1.76967E+18,30.49295313,0.008387889,0.002143296,-0.039177434,-0.000471041,0.000770443,0.001716253
1.76967E+18,30.50294214,0.019013328,-0.00271072,-0.04878427,-0.000556263,-0.001131587,0.000408108
1.76967E+18,30.51292993,0.02498948,0.005501885,-0.048286184,0.000913886,-0.000697666,0.002407635
1.76967E+18,30.52291895,0.021398177,-0.000878536,-0.040266544,-0.001841154,-0.000998337,0.000691228
1.76967E+18,30.53290723,0.023954876,0.005448182,-0.030803061,-0.001087349,-0.000160546,0.001817894
1.76967E+18,30.54289624,0.009753917,0.006979776,-0.034042263,0.000180049,0.00126824,0.000649299
1.76967E+18,30.55288403,-0.012063363,0.007146803,-0.027588922,-0.000253083,0.001729119,0.00205616
1.76967E+18,30.56287329,0.005170681,0.015411723,-0.042556482,3.90654E-05,0.000509924,-0.000362523
1.76967E+18,30.57286206,0.021741292,0.020935747,-0.0507384,-0.000454708,-0.004692057,-0.000750489
1.76967E+18,30.5828501,0.052095513,0.008387451,-0.043284138,0.002301397,0.00211738,0.0005494
1.76967E+18,30.59283911,0.02190788,-0.00850304,-0.023128581,0.001521023,0.001671025,-0.000271076
1.76967E+18,30.60282715,-0.021216391,0.000178133,-0.035098932,0.000850705,-0.005901674,-0.001777094
1.76967E+18,30.61281616,0.056233344,-0.008490254,-0.054690498,-0.000582604,-0.002857931,8.84838E-05
1.76967E+18,30.6228042,0.027491234,0.002475304,-0.03740772,-0.000585,0.000218819,-0.000982906
1.76967E+18,30.63279297,0.003533435,-0.000428528,-0.045567427,-0.001629093,-0.002678407,-0.000978068
1.76967E+18,30.64278101,0.007531565,0.001574556,-0.05008885,-0.000148908,-0.004247542,0.000849127
1.76967E+18,30.65277026,0.014680852,0.009817337,-0.049030938,-0.000144462,-0.001745973,-0.000573621
1.76967E+18,30.6627583,0.002391864,-0.005106749,-0.041584714,-0.000228086,-1.49183E-05,-0.001886294
1.76967E+18,30.67274707,0.015849896,0.012053061,-0.039648777,0.001675842,0.002224838,-0.001234691
1.76967E+18,30.68273486,0.009298574,0.006804346,-0.035026232,-0.000401956,0.002662662,0.000344829
1.76967E+18,30.69272412,0.021892098,0.006067629,-0.039296822,0.000147549,0.001981026,0.001249162
1.76967E+18,30.70271216,0.025937574,-0.000393602,-0.036430108,0.000524919,0.000624145,-0.000654199
1.76967E+18,30.71270142,0.03117489,-0.006053601,-0.040596872,-0.000236035,-0.000129184,0.000973952
1.76967E+18,30.72269019,0.02713526,0.005298837,-0.036566009,0.001287826,-0.000447166,1.12196E-05
1.76967E+18,30.73267798,0.021282442,0.006480448,-0.036580184,0.00023945,-0.002701245,-0.000373145
1.76967E+18,30.74266724,0.032615152,0.003461319,-0.041934185,-0.000249772,-0.003777695,-0.001301789
1.76967E+18,30.75265576,0.023003274,0.002571969,-0.034157194,0.000928464,-0.003514743,0.001558982
1.76967E+18,30.76264453,0.007705752,-0.001587488,-0.037089814,0.000421931,-0.003863351,0.000969358
1.76967E+18,30.77263281,-0.005942834,0.010801891,-0.055301031,0.000515262,-0.004599944,0.001379248
1.76967E+18,30.78262183,0.000610825,0.009903993,-0.031878143,-0.001073047,-0.003504586,0.001433842
1.76967E+18,30.79260986,0.024368718,0.014045769,-0.035362917,0.000688991,-0.003359423,0.000783949
1.76967E+18,30.80259888,0.015068974,-0.00042049,-0.030238121,0.000222938,-0.00291068,0.000932287
1.76967E+18,30.81258667,0.021628479,-0.003742109,-0.03331994,-0.000706628,-0.000512163,-0.000271096
1.76967E+18,30.82257568,0.026104748,0.013258637,-0.035573345,-0.000740184,-0.002175573,0.001409092
1.76967E+18,30.83256372,0.031778117,0.007280659,-0.039227045,0.000359418,-0.002302432,0.000860662
1.76967E+18,30.84255273,0.036397009,0.008051351,-0.034997883,0.000783394,-0.002392181,0.002213814
1.76967E+18,30.85254077,0.011241525,-0.004150325,-0.040292628,-0.001113548,-0.002655506,0.000184425
1.76967E+18,30.86253003,0.010162498,0.003961378,-0.046687371,-0.001521278,-0.003701329,0.000190018
1.76967E+18,30.8725188,0.010425532,0.007940511,-0.043007513,-0.000357474,-0.002951431,0.000975004
1.76967E+18,30.88250659,0.027900399,0.002552388,-0.039755233,-0.000136165,-0.001661662,-0.002590968
1.76967E+18,30.89249585,0.008746786,0.010268442,-0.039548605,0.001328232,0.004224986,0.000549452
1.76967E+18,30.90248389,-0.012621581,0.004245456,-0.051279302,-0.00105583,0.000654486,0.000964106
1.76967E+18,30.9124729,0.012516367,0.011635931,-0.041968672,-0.000264174,-0.000121338,-0.000475454
1.76967E+18,30.92246069,0.039580315,-0.001012465,-0.048386795,-0.000384549,-0.002532298,-0.001623809
1.76967E+18,30.93244971,0.016029344,0.007607333,-0.050083589,0.00048126,-0.003884954,-0.002561129
1.76967E+18,30.94243774,0.014625907,0.001475479,-0.047682227,0.000407224,-0.002113153,-0.003665542
1.76967E+18,30.952427,0.010556465,0.007727526,-0.043419017,0.000207186,-0.000402985,-0.001942699
1.76967E+18,30.96241504,0.005292261,0.009186127,-0.042277591,0.001352612,-0.000151583,-0.001145349
1.76967E+18,30.97240381,0.018138299,0.003178046,-0.049575274,-0.001307725,-0.00331516,-0.000224299
1.76967E+18,30.9823916,0.027998014,0.001419,-0.05194098,-5.89688E-05,-0.001987307,0.000808208
1.76967E+18,30.99238086,0.0218354,-0.004403934,-0.046037236,0.000312685,-0.002613107,-0.001410304
1.76967E+18,31.0023689,0.019697219,0.010953575,-0.041873687,-0.00030943,-0.004927927,-0.000354095
1.76967E+18,31.01235767,0.023842648,0.00546053,-0.055103828,0.000860518,-0.004959352,-0.001492118
1.76967E+18,31.0223457,0.01721417,0.000946779,-0.038645519,0.00025811,-0.002078877,-0.00127587
1.76967E+18,31.03233472,0.008047113,0.010445918,-0.045536301,0.000227275,-0.004088584,-0.000750678
1.76967E+18,31.04232349,0.005919453,-0.007027049,-0.03936923,0.000548985,-0.004269146,-0.000531766
1.76967E+18,31.05231177,0.022491233,-0.007676526,-0.035445846,0.002860395,-0.002221081,-0.001210744
1.76967E+18,31.06230078,0.028902269,0.012725918,-0.032919908,0.000917619,-0.00273587,-0.000645622
1.76967E+18,31.07228882,0.044301499,0.005241408,-0.050252954,-0.000261597,-0.001658896,0.000618818
1.76967E+18,31.08227783,0.019740473,0.003478636,-0.042930649,-0.001209682,-0.001751042,-0.000901581
1.76967E+18,31.09226563,0.021669395,0.003593714,-0.047931745,-0.000409616,-0.000213276,-0.001156979
1.76967E+18,31.10225464,0.015678046,-0.002294614,-0.048968687,-0.00159206,0.00015717,-0.000684001
1.76967E+18,31.11224292,0.01626023,0.006512889,-0.033011677,-0.001002642,-0.001258606,-0.001561594
1.76967E+18,31.12223193,0.01340601,0.005774492,-0.040483109,-6.88585E-06,-0.001147819,-0.001374374
1.76967E+18,31.13221973,0.015936989,0.001015753,-0.045262306,-0.000878807,6.54735E-05,-0.000949679
1.76967E+18,31.14220874,0.023102059,-0.007573577,-0.049843643,0.001076486,-0.002213926,-0.001331843
1.76967E+18,31.15219678,0.029513679,-0.005875468,-0.039084348,-0.000643058,-0.002747649,-0.001003209
1.76967E+18,31.16218579,0.011374796,-0.003743351,-0.030569691,0.000615285,-0.001848566,-0.002104692
1.76967E+18,31.17217407,0.025415012,0.003040902,-0.03425364,0.001530728,-0.002063445,-0.00233184
1.76967E+18,31.18216284,0.021490532,0.002080021,-0.038879035,-0.001372917,-0.001923896,-0.002330242
1.76967E+18,31.19215161,0.021910803,-0.001302096,-0.038842649,-0.001214497,-0.000751509,-0.001449361
1.76967E+18,31.20213989,0.020846389,0.000466887,-0.041599035,-5.25595E-05,-0.000390917,-0.000796088
1.76967E+18,31.21212866,0.009772037,0.005339461,-0.042152358,0.001928102,0.000517025,-0.000623001
1.76967E+18,31.2221167,0.011723171,0.007093027,-0.036636882,-0.001859446,-0.000150896,-0.001495985
1.76967E+18,31.23210596,0.027276129,0.005176599,-0.041085094,-0.00054009,0.000723786,-0.002051292
1.76967E+18,31.24209375,0.020374095,0.005648966,-0.038589405,-0.000480169,-0.001488768,-0.001597755
1.76967E+18,31.25208276,0.007035305,0.00238558,-0.03236958,-0.002007461,-0.000496887,-0.001777053
1.76967E+18,31.26207056,0.021388825,0.009685382,-0.037024201,-0.00031156,-0.000578646,0.000100209
1.76967E+18,31.27205981,0.017928455,-0.006915332,-0.046365007,0.001225419,2.58102E-05,-0.003106679
1.76967E+18,31.28204785,0.019704233,0.011761969,-0.037180561,-0.000443318,-0.001673553,-0.000261091
1.76967E+18,31.29203662,0.039728199,-0.005337708,-0.029118396,9.49051E-05,-0.003271687,-0.000675778
1.76967E+18,31.3020249,0.024880759,0.005678265,-0.054190075,-0.000704043,-0.003073282,-0.001938649
1.76967E+18,31.31201367,0.023355157,0.006087649,-0.047789268,0.000259736,-0.001331459,-0.002016846
1.76967E+18,31.32200171,0.024833997,-0.003239055,-0.032316608,0.000608078,-0.001375934,0.00013419
1.76967E+18,31.33199097,0.009257073,0.003599413,-0.041951428,0.002350904,-0.000381683,-0.00370358
1.76967E+18,31.34197974,-0.007224691,0.001290186,-0.035995077,0.000905074,-0.001048804,-0.001684105
1.76967E+18,31.35196753,0.011324527,0.005714067,-0.038982349,-0.000479322,-0.000140742,0.000404455
1.76967E+18,31.36195679,0.017011925,0.007314634,-0.042140813,0.000393662,0.000369786,-0.000320457
1.76967E+18,31.37194482,0.010561142,-0.003237521,-0.047479763,0.000301385,-0.002173964,-6.80722E-05
1.76967E+18,31.38193359,0.032234044,0.004249036,-0.028436917,-0.000644837,-0.001381674,-0.001820698
1.76967E+18,31.39192188,0.038967736,0.002276567,-0.040474634,0.000256603,0.001655612,-0.00241729
1.76967E+18,31.40191064,0.010847557,0.007970248,-0.030981487,0.000760739,0.002954169,-0.001864152
1.76967E+18,31.41189868,0.007291326,0.013057488,-0.03590791,-0.000105982,0.002500602,-0.001045434
1.76967E+18,31.42188794,0.02001403,0.004451865,-0.043455841,-0.000244466,-0.001972177,-0.002514433
1.76967E+18,31.43187573,0.04104162,0.011561258,-0.042787514,-0.001466886,-0.004535261,-0.002368502
1.76967E+18,31.44186475,0.031877486,-0.008028627,-0.058111924,0.00128336,0.000748451,-0.001090451
1.76967E+18,31.45185278,-0.012264438,0.007786343,-0.037226226,-0.001112233,-0.000788091,-0.002887454
1.76967E+18,31.4618418,0.035737668,0.014998832,-0.041277548,-0.000421675,-0.00298147,-0.002501562
1.76967E+18,31.47182983,0.03915303,0.001022256,-0.052718687,-0.001657005,-0.000107663,-0.002645329
1.76967E+18,31.48181885,0.025820085,-0.012221257,-0.048956558,-0.001463926,-0.001696771,-0.003556396
1.76967E+18,31.49180786,-0.008054127,0.008730346,-0.041018824,-0.000152219,-0.004323524,-0.002579663
1.76967E+18,31.50179565,0.003856091,-0.003420768,-0.05240794,-0.001095511,-0.004805025,0.001610022
1.76967E+18,31.51178467,0.004711246,0.013895839,-0.033407837,0.001143803,-0.002030665,-0.004393943
1.76967E+18,31.52177271,-0.006714987,0.04542568,-0.04194003,0.001468975,-0.005389177,-0.001363266
1.76967E+18,31.53176172,0.002515782,-0.039435719,-0.055684916,0.000610809,-0.003545958,-0.000886782
1.76967E+18,31.54175,0.019231939,-0.011802812,-0.034353813,-0.000581489,-0.001372552,-0.003304133
1.76967E+18,31.55173877,0.006034604,0.025061011,-0.032489919,0.000305105,-0.003782974,0.002506985
1.76967E+18,31.56172656,0.044463411,0.016958514,-0.036596989,0.001037208,-0.004357151,0.00155597
1.76967E+18,31.57171582,0.064628247,0.015464184,-0.042757411,0.000592528,-0.00309925,-0.000723895
1.76967E+18,31.58170386,0.022554946,0.006402414,-0.027673093,-0.000441044,-0.00159057,-0.001069041
1.76967E+18,31.59169287,0.003353987,0.00077851,-0.043165188,0.000389092,-0.004379068,-0.000464062
1.76967E+18,31.60168066,0.024548166,-0.001373407,-0.044935851,0.001198693,-0.0044555,-0.001936257
1.76967E+18,31.61166968,0.01731763,0.008361001,-0.031786885,-0.001909715,-0.004131115,-0.002130249
1.76967E+18,31.62165869,-0.009373393,0.00507365,-0.039063233,9.89146E-06,-0.002963318,-0.00019706
1.76967E+18,31.63164673,-0.006850012,-0.004492781,-0.034598508,-0.001242807,0.00037595,0.000384417
1.76967E+18,31.64163574,0.001364859,0.007031141,-0.040619084,-0.000592996,-0.000853365,-0.002029472
1.76967E+18,31.65162378,0.022013094,0.009517332,-0.043706236,-0.000576726,-0.000385921,-0.000765486
1.76967E+18,31.66161304,0.026036943,0.013390374,-0.036287411,-0.000152485,-0.000402966,0.000328008
1.76967E+18,31.67160083,0.038605333,0.000771423,-0.037574601,-0.000386125,0.001468342,0.001039632
1.76967E+18,31.6815896,0.015270634,0.004062208,-0.028366117,7.03406E-05,-0.000220368,-0.000420313
1.76967E+18,31.69157764,0.018266309,0.000214154,-0.031755321,-0.00115795,-0.000549751,-0.000899797
1.76967E+18,31.70156689,0.022753099,0.008064356,-0.035911125,-5.96626E-05,-0.000468791,-0.001724578
1.76967E+18,31.71155493,0.016007716,0.005017244,-0.03495324,-0.000183575,-0.000139857,-0.002529714
1.76967E+18,31.72154346,0.028256957,0.010886939,-0.033260172,0.000150119,-0.000528412,-0.004094055
1.76967E+18,31.73153174,0.024776129,0.003512465,-0.050392363,-2.33758E-05,-0.0016922,-0.004529988
1.76967E+18,31.74152075,0.02478139,0.003302768,-0.050926835,-0.002194917,0.004920429,-0.000695836
1.76967E+18,31.75151025,-0.030086511,0.000399082,-0.033174613,0.001540691,0.002216327,0.00277807
1.76967E+18,31.76149805,0.016167875,-0.008633315,-0.04517945,-0.002050848,9.56515E-05,-0.001360749
1.76967E+18,31.77148706,0.023791794,-0.004842545,-0.055140946,-0.000271162,-0.000167923,-0.002296491
1.76967E+18,31.7814751,0.037835517,0.01044789,-0.046285001,-0.000390472,-0.000749291,-0.002114864
1.76967E+18,31.79146436,0.027184944,0.00368373,-0.04079349,-0.000879122,-0.000313332,-0.001175249
1.76967E+18,31.80145215,0.019385084,0.006646014,-0.048966495,-0.000240496,-0.000306407,-0.001181907
1.76967E+18,31.81144092,7.13117E-05,-0.007256182,-0.039667774,-0.000984477,0.000196844,-0.002929282
1.76967E+18,31.8214292,-0.013695348,0.012097265,-0.022624797,-0.000444122,0.000870091,-0.001190504
1.76967E+18,31.83141821,0.010088848,0.014637305,-0.044737844,-0.001182393,0.000437053,-0.001862004
1.76967E+18,31.84140625,0.025339608,0.004487886,-0.030963294,-0.000138168,0.000559825,-0.001150941
1.76967E+18,31.85139526,0.036406361,0.012098215,-0.043952831,-0.000720156,0.000852987,-0.000192604
1.76967E+18,31.86138306,0.037151042,0.00904343,-0.048262219,-0.001476227,-0.00056701,-0.001987041
1.76967E+18,31.87137207,0.023361002,0.012165946,-0.039256709,0.000979466,-0.001312952,-0.000133053
1.76967E+18,31.88136108,0.0095733,0.006721709,-0.042517026,0.000770941,-7.51154E-05,-0.000940257
1.76967E+18,31.89134912,0.014642273,0.001594137,-0.0345299,0.000273779,-0.001048991,-0.002549884
1.76967E+18,31.90133813,0.014335984,0.006621829,-0.044707522,-0.000175496,0.001145188,-3.66587E-05
1.76967E+18,31.91132642,0.012106617,0.005711583,-0.032462884,-0.000785829,0.000349717,0.000263182
1.76967E+18,31.92131519,0.018090952,-0.002493351,-0.03305274,0.000352672,-0.000364809,0.000734295
1.76967E+18,31.93130298,0.01645546,0.010555662,-0.040967386,0.000396891,-0.000174537,-0.000410354
1.76967E+18,31.94129224,0.007929624,-0.00307042,-0.035409898,-0.000175422,0.001050251,0.001127089
1.76967E+18,31.95128027,0.018868367,0.008250746,-0.036553149,0.000631578,0.001516736,-0.001123311
1.76967E+18,31.96126929,0.024121465,-0.004810104,-0.031848771,-0.001318389,0.001682385,-0.001268453
1.76967E+18,31.97125732,0.019800094,0.000686594,-0.045229865,-4.89602E-05,0.002119293,-0.001273333
1.76967E+18,31.98124609,0.025792613,0.00215126,-0.037149435,0.000151576,0.001278267,-0.000947895
1.76967E+18,31.99123413,0.006054478,0.006400661,-0.026510406,-0.000901165,0.001035199,-0.001493965
1.76967E+18,32.00122339,0.016529695,-0.005403686,-0.052529302,0.000228015,-8.17308E-05,0.001139901
1.76967E+18,32.01121216,0.012796353,0.004915537,-0.025979879,0.0007935,0.000569075,0.000758627
1.76967E+18,32.0212002,0.015057284,0.007378493,-0.037110564,0.000178044,0.001385334,-0.000444589
1.76967E+18,32.03118921,0.022845454,0.001346227,-0.038775575,0.0006569,0.002094217,-0.003233743
1.76967E+18,32.04117725,0.023750293,-3.72633E-06,-0.052234118,-0.000832606,0.002197814,-0.001827061
1.76967E+18,32.05116602,0.023919805,0.009105755,-0.038940118,-0.000625682,0.002404648,-0.000411023
1.76967E+18,32.0611543,0.007030629,0.006314444,-0.033642596,0.000169271,0.001511957,-0.001405181
1.76967E+18,32.07114331,0.007784663,0.006150924,-0.025718744,-0.000775484,0.001378598,-0.001362266
1.76967E+18,32.0811311,0.010034487,0.003295461,-0.043681029,-0.000425012,0.000746896,-0.001782513
1.76967E+18,32.09112012,0.023346973,-0.012277152,-0.034055122,0.000947065,0.000182392,-0.000921101
1.76967E+18,32.10110815,0.026764673,0.001037672,-0.039004927,0.000390464,-0.000723882,-0.008254115
1.76967E+18,32.11109717,0.028529929,0.008633388,-0.046369026,-0.001250172,0.002311762,-0.004029967
1.76967E+18,32.12108521,0.010895488,0.006271555,-0.031229909,0.000706985,0.002057164,0.001693166
1.76967E+18,32.13107422,0.030219197,-0.000466375,-0.046011152,-0.000719308,0.001247727,0.000702709
1.76967E+18,32.14106299,0.01766659,0.00046506,-0.04174838,0.000556346,0.000419484,0.000883537
1.76967E+18,32.15105103,0.012162731,0.004636574,-0.034991307,0.002161716,0.002318318,0.000431585
1.76967E+18,32.16104028,0.008293781,0.008761618,-0.027805925,-0.0012197,-0.000637258,0.000294165
1.76967E+18,32.17102832,0.026100071,-0.002908508,-0.039181744,0.001240808,-0.000943826,-0.000298692
1.76967E+18,32.18101733,0.030434886,0.004493658,-0.041820057,0.000393124,0.000290816,0.000752724
1.76967E+18,32.19100513,0.01459785,0.000226575,-0.035671471,3.79056E-05,0.003805648,0.001032507
1.76967E+18,32.20099414,0.002834931,0.010957009,-0.028843452,0.000303955,0.00612899,0.00178778
1.76967E+18,32.21098218,0.006790975,0.003649828,-0.03328085,3.28083E-05,0.005583988,0.000635129
1.76967E+18,32.22097119,0.013425299,-0.000164689,-0.039217985,0.000976366,0.003330687,-0.002858939
1.76967E+18,32.23095923,0.027173254,0.016430618,-0.04293569,0.000532731,-0.000464509,-0.001161524
1.76967E+18,32.240948,0.041557168,0.006495426,-0.034130306,0.000590522,0.003531298,0.002513638
1.76967E+18,32.25093628,-0.003735679,0.007844211,-0.037746962,-0.001039534,0.003180278,-0.003268876
1.76967E+18,32.26092505,0.035773324,0.012262685,-0.030214521,-0.000660299,0.000650541,-0.002138896
1.76967E+18,32.27091406,0.04250877,0.003980667,-0.047197074,7.64967E-05,0.001679413,0.000201206
1.76967E+18,32.28090234,0.01709142,-0.008957579,-0.035977103,-0.001084642,0.001229073,0.00199378
1.76967E+18,32.29089136,-0.0108686,-0.0046403,-0.044429436,0.00035342,0.000695468,0.001358119
1.76967E+18,32.30087915,-0.003391396,-0.004522373,-0.04673837,0.000890047,0.000615307,0.001257451
1.76967E+18,32.31086816,0.026695115,0.002394713,-0.030271658,0.000704838,-0.000382571,0.001762865
1.76967E+18,32.3208562,0.013410686,0.012941461,-0.035367739,0.001598062,0.001726653,0.002099222
1.76967E+18,32.33084521,-0.012903905,0.012705972,-0.038974604,0.000841124,0.000275173,0.000179169
1.76967E+18,32.34083325,0.007465514,0.007414368,-0.035353637,0.000739125,0.000646151,0.002021278
1.76967E+18,32.35082202,0.039511342,0.006677651,-0.033693522,0.000203812,-0.00072761,0.004249858
1.76967E+18,32.36081006,0.032505262,0.005687325,-0.037618514,-8.22115E-05,-0.00193562,0.003756907
1.76967E+18,32.37079932,0.048079264,-0.009038754,-0.042594622,0.001731585,0.000530046,0.001715777
1.76967E+18,32.38078735,0.031024668,0.007490283,-0.043212827,0.000930239,-0.001640697,0.002458267
1.76967E+18,32.39077612,0.020251345,0.009928908,-0.040689665,0.000296801,-0.002733673,0.002355902
1.76967E+18,32.40076538,0.025482816,0.003050474,-0.042335971,-0.000352211,-0.002064954,0.001606489
1.76967E+18,32.41075317,0.025043256,0.004626198,-0.037314416,0.001245192,-0.000295718,0.003072586
1.76967E+18,32.42074219,0.000664601,0.001545841,-0.033179801,-0.000127401,0.000384454,0.002038215
1.76967E+18,32.43073022,0.009366963,-0.00727021,-0.04484262,0.00083511,0.000109407,0.001717686
1.76967E+18,32.44071924,-0.002128829,-0.006438143,-0.040811318,0.000227111,0.001200504,0.004157408
1.76967E+18,32.45070703,0.031140988,0.009061478,-0.049888651,-0.000647315,0.000987128,0.004421071
